zip;primary_city;state;latitude;longitude;country
28360;Lumberton;NC;34.63;-79.01;US
28362;Marietta;NC;34.36;-79.12;US
28363;Marston;NC;34.99;-79.64;US
28364;Maxton;NC;34.73;-79.35;US
28365;Mount Olive;NC;35.19;-78.06;US
28366;Newton Grove;NC;35.25;-78.35;US
28367;Norman;NC;35.17;-79.72;US
28368;Olivia;NC;35.37;-79.11;US
28369;Orrum;NC;34.46;-79.01;US
28370;Pinehurst;NC;35.18;-79.46;US
28371;Parkton;NC;34.9;-79.01;US
28372;Pembroke;NC;34.68;-79.19;US
28373;Pinebluff;NC;35.1;-79.47;US
28374;Pinehurst;NC;35.18;-79.46;US
28375;Proctorville;NC;34.47;-79.03;US
28376;Raeford;NC;34.97;-79.22;US
28377;Red Springs;NC;34.81;-79.18;US
28378;Rex;NC;34.85;-79.05;US
28379;Rockingham;NC;34.93;-79.76;US
28380;Rockingham;NC;34.93;-79.76;US
28382;Roseboro;NC;34.95;-78.51;US
28383;Rowland;NC;34.53;-79.29;US
28384;Saint Pauls;NC;34.8;-78.97;US
28385;Salemburg;NC;35.01;-78.5;US
28386;Shannon;NC;34.83;-79.11;US
28387;Southern Pines;NC;35.18;-79.4;US
28388;Southern Pines;NC;35.18;-79.4;US
28390;Spring Lake;NC;35.17;-78.98;US
28391;Stedman;NC;35.01;-78.69;US
28392;Tar Heel;NC;34.73;-78.79;US
28393;Turkey;NC;34.99;-78.18;US
28394;Vass;NC;35.25;-79.28;US
28395;Wade;NC;35.16;-78.73;US
28396;Wagram;NC;34.88;-79.36;US
28398;Warsaw;NC;34.99;-78.08;US
28399;White Oak;NC;34.74;-78.7;US
28401;Wilmington;NC;34.21;-77.91;US
28402;Wilmington;NC;34.21;-77.91;US
28403;Wilmington;NC;34.21;-77.91;US
28404;Wilmington;NC;34.21;-77.91;US
28405;Wilmington;NC;34.21;-77.91;US
28406;Wilmington;NC;34.21;-77.91;US
28407;Wilmington;NC;34.21;-77.91;US
28408;Wilmington;NC;34.21;-77.91;US
28409;Wilmington;NC;34.21;-77.91;US
28410;Wilmington;NC;34.21;-77.91;US
28411;Wilmington;NC;34.21;-77.91;US
28412;Wilmington;NC;34.21;-77.91;US
28420;Ash;NC;34.07;-78.47;US
28421;Atkinson;NC;34.52;-78.17;US
28422;Bolivia;NC;34.07;-78.14;US
28423;Bolton;NC;34.31;-78.4;US
28424;Brunswick;NC;34.29;-78.7;US
28425;Burgaw;NC;34.55;-77.92;US
28428;Carolina Beach;NC;34.04;-77.89;US
28429;Castle Hayne;NC;34.35;-77.9;US
28430;Cerro Gordo;NC;34.32;-78.92;US
28431;Chadbourn;NC;34.32;-78.82;US
28432;Clarendon;NC;34.2;-78.79;US
28433;Clarkton;NC;34.48;-78.65;US
28434;Council;NC;34.42;-78.46;US
28435;Currie;NC;34.46;-78.1;US
28436;Delco;NC;34.33;-78.18;US
28438;Evergreen;NC;34.4;-78.9;US
28439;Fair Bluff;NC;34.31;-79.03;US
28441;Garland;NC;34.78;-78.39;US
28442;Hallsboro;NC;34.29;-78.59;US
28443;Hampstead;NC;34.36;-77.71;US
28444;Harrells;NC;34.72;-78.2;US
28445;Holly Ridge;NC;34.49;-77.55;US
28447;Ivanhoe;NC;34.6;-78.25;US
28448;Kelly;NC;34.46;-78.32;US
28449;Kure Beach;NC;33.99;-77.91;US
28450;Lake Waccamaw;NC;34.31;-78.51;US
28451;Leland;NC;34.24;-78;US
28452;Longwood;NC;34;-78.54;US
28453;Magnolia;NC;34.89;-78.05;US
28454;Maple Hill;NC;34.66;-77.69;US
28455;Nakina;NC;34.13;-78.66;US
28456;Riegelwood;NC;34.34;-78.26;US
28457;Rocky Point;NC;34.43;-77.88;US
28458;Rose Hill;NC;34.82;-78.02;US
28459;Shallotte;NC;33.97;-78.38;US
28460;Sneads Ferry;NC;34.55;-77.37;US
28461;Southport;NC;33.92;-78.02;US
28462;Supply;NC;34.01;-78.26;US
28463;Tabor City;NC;34.14;-78.87;US
28464;Teachey;NC;34.76;-78;US
28465;Oak Island;NC;33.91;-78.1;US
28466;Wallace;NC;34.73;-77.99;US
28467;Calabash;NC;33.89;-78.57;US
28468;Sunset Beach;NC;33.87;-78.51;US
28469;Ocean Isle Beach;NC;33.89;-78.42;US
28470;Shallotte;NC;33.95;-78.39;US
28472;Whiteville;NC;34.32;-78.7;US
28478;Willard;NC;34.69;-77.98;US
28479;Winnabow;NC;34.28;-78.09;US
28480;Wrightsville Beach;NC;34.21;-77.79;US
28501;Kinston;NC;35.27;-77.59;US
28502;Kinston;NC;35.27;-77.59;US
28503;Kinston;NC;35.27;-77.59;US
28504;Kinston;NC;35.27;-77.59;US
28508;Albertson;NC;35.11;-77.85;US
28509;Alliance;NC;35.14;-76.8;US
28510;Arapahoe;NC;35.01;-76.82;US
28511;Atlantic;NC;34.89;-76.33;US
28512;Atlantic Beach;NC;34.7;-76.73;US
28513;Ayden;NC;35.47;-77.42;US
28515;Bayboro;NC;35.14;-76.76;US
28516;Beaufort;NC;34.72;-76.65;US
28518;Beulaville;NC;34.92;-77.77;US
28519;Bridgeton;NC;35.12;-77.02;US
28520;Cedar Island;NC;35;-76.32;US
28521;Chinquapin;NC;34.82;-77.74;US
28522;Comfort;NC;35.01;-77.49;US
28523;Cove City;NC;35.18;-77.32;US
28524;Davis;NC;34.94;-76.48;US
28525;Deep Run;NC;35.15;-77.69;US
28526;Dover;NC;35.21;-77.43;US
28527;Ernul;NC;35.29;-77.03;US
28528;Gloucester;NC;34.72;-76.54;US
28529;Grantsboro;NC;35.13;-76.89;US
28530;Grifton;NC;35.37;-77.43;US
28531;Harkers Island;NC;34.69;-76.55;US
28532;Havelock;NC;34.9;-76.89;US
28533;Cherry Point;NC;34.92;-76.89;US
28537;Hobucken;NC;35.26;-76.53;US
28538;Hookerton;NC;35.42;-77.58;US
28539;Hubert;NC;34.66;-77.23;US
28540;Jacksonville;NC;34.76;-77.4;US
28541;Jacksonville;NC;34.76;-77.4;US
28542;Camp Lejeune;NC;34.68;-77.34;US
28543;Tarawa Terrace;NC;34.73;-77.37;US
28544;Midway Park;NC;34.73;-77.3;US
28545;Mccutcheon Field;NC;34.67;-77.52;US
28546;Jacksonville;NC;34.76;-77.4;US
28547;Camp Lejeune;NC;34.68;-77.34;US
28551;La Grange;NC;35.3;-77.78;US
28552;Lowland;NC;35.3;-76.57;US
28553;Marshallberg;NC;34.73;-76.51;US
28554;Maury;NC;35.51;-77.62;US
28555;Maysville;NC;34.9;-77.23;US
28556;Merritt;NC;35.11;-76.69;US
28557;Morehead City;NC;34.72;-76.73;US
28560;New Bern;NC;35.11;-77.07;US
28561;New Bern;NC;35.11;-77.07;US
28562;New Bern;NC;35.11;-77.07;US
28563;New Bern;NC;35.11;-77.07;US
28564;New Bern;NC;35.11;-77.07;US
28570;Newport;NC;34.78;-76.86;US
28571;Oriental;NC;35.03;-76.68;US
28572;Pink Hill;NC;35.05;-77.74;US
28573;Pollocksville;NC;35;-77.22;US
28574;Richlands;NC;34.89;-77.54;US
28575;Salter Path;NC;34.68;-76.87;US
28577;Sealevel;NC;34.89;-76.39;US
28578;Seven Springs;NC;35.22;-77.84;US
28579;Smyrna;NC;34.8;-76.51;US
28580;Snow Hill;NC;35.45;-77.67;US
28581;Stacy;NC;34.85;-76.41;US
28582;Stella;NC;34.77;-77.12;US
28583;Stonewall;NC;35.13;-76.74;US
28584;Swansboro;NC;34.69;-77.12;US
28585;Trenton;NC;35.06;-77.35;US
28586;Vanceboro;NC;35.3;-77.15;US
28587;Vandemere;NC;35.18;-76.66;US
28589;Williston;NC;34.8;-76.49;US
28590;Winterville;NC;35.52;-77.39;US
28594;Emerald Isle;NC;34.66;-77.02;US
28601;Hickory;NC;35.73;-81.32;US
28602;Hickory;NC;35.73;-81.32;US
28603;Hickory;NC;35.73;-81.32;US
28604;Banner Elk;NC;36.16;-81.87;US
28605;Blowing Rock;NC;36.12;-81.67;US
28606;Boomer;NC;36.06;-81.25;US
28607;Boone;NC;36.2;-81.66;US
28608;Boone;NC;36.2;-81.66;US
28609;Catawba;NC;35.7;-81.07;US
28610;Claremont;NC;35.71;-81.15;US
28611;Collettsville;NC;35.92;-81.66;US
28612;Connellys Springs;NC;35.66;-81.49;US
28613;Conover;NC;35.7;-81.21;US
28615;Creston;NC;36.44;-81.65;US
28616;Crossnore;NC;36.02;-81.93;US
28617;Crumpler;NC;36.47;-81.37;US
28618;Deep Gap;NC;36.23;-81.51;US
28619;Drexel;NC;35.75;-81.6;US
28621;Elkin;NC;36.25;-80.84;US
28622;Elk Park;NC;36.15;-81.98;US
28623;Ennice;NC;36.55;-81;US
28624;Ferguson;NC;36.13;-81.41;US
28625;Statesville;NC;35.78;-80.88;US
28626;Fleetwood;NC;36.3;-81.51;US
28627;Glade Valley;NC;36.48;-81.05;US
28628;Glen Alpine;NC;35.72;-81.77;US
28629;Glendale Springs;NC;36.35;-81.38;US
28630;Granite Falls;NC;35.8;-81.42;US
28631;Grassy Creek;NC;36.56;-81.4;US
28633;Lenoir;NC;35.9;-81.53;US
28634;Harmony;NC;35.95;-80.77;US
28635;Hays;NC;36.24;-81.11;US
28636;Hiddenite;NC;35.9;-81.09;US
28637;Hildebran;NC;35.71;-81.42;US
28638;Hudson;NC;35.84;-81.48;US
28640;Jefferson;NC;36.42;-81.46;US
28641;Jonas Ridge;NC;35.97;-81.89;US
28642;Jonesville;NC;36.23;-80.84;US
28643;Lansing;NC;36.49;-81.5;US
28644;Laurel Springs;NC;36.44;-81.25;US
28645;Lenoir;NC;35.9;-81.53;US
28646;Linville;NC;36.08;-81.85;US
28647;Linville Falls;NC;35.94;-81.88;US
28649;Mc Grady;NC;36.33;-81.23;US
28650;Maiden;NC;35.57;-81.2;US
28651;Millers Creek;NC;36.18;-81.23;US
28652;Minneapolis;NC;36.09;-81.98;US
28653;Montezuma;NC;36.05;-81.9;US
28654;Moravian Falls;NC;36.1;-81.18;US
28655;Morganton;NC;35.74;-81.69;US
28656;North Wilkesboro;NC;36.16;-81.14;US
28657;Newland;NC;36.08;-81.92;US
28658;Newton;NC;35.66;-81.21;US
28659;North Wilkesboro;NC;36.16;-81.14;US
28660;Olin;NC;35.95;-80.85;US
28661;Patterson;NC;36.03;-81.58;US
28662;Pineola;NC;36.02;-81.82;US
28663;Piney Creek;NC;36.55;-81.3;US
28664;Plumtree;NC;35.98;-82;US
28665;Purlear;NC;36.21;-81.38;US
28666;Icard;NC;35.72;-81.45;US
28667;Rhodhiss;NC;35.77;-81.43;US
28668;Roaring Gap;NC;36.4;-80.98;US
28669;Roaring River;NC;36.21;-81;US
28670;Ronda;NC;36.22;-80.94;US
28671;Rutherford College;NC;35.75;-81.52;US
28672;Scottville;NC;36.5;-81.28;US
28673;Sherrills Ford;NC;35.57;-80.99;US
28674;North Wilkesboro;NC;36.15;-81.14;US
28675;Sparta;NC;36.5;-81.13;US
28676;State Road;NC;36.39;-80.89;US
28677;Statesville;NC;35.78;-80.88;US
28678;Stony Point;NC;35.86;-81.04;US
28679;Sugar Grove;NC;36.26;-81.78;US
28680;Morganton;NC;35.74;-81.69;US
28681;Taylorsville;NC;35.92;-81.17;US
28682;Terrell;NC;35.58;-80.97;US
28683;Thurmond;NC;36.36;-80.94;US
28684;Todd;NC;36.3;-81.6;US
28685;Traphill;NC;36.35;-81.03;US
28687;Statesville;NC;35.78;-80.88;US
28688;Turnersburg;NC;35.9;-80.8;US
28689;Union Grove;NC;36.02;-80.86;US
28690;Valdese;NC;35.74;-81.55;US
28691;Valle Crucis;NC;36.21;-81.78;US
28692;Vilas;NC;36.27;-81.78;US
28693;Warrensville;NC;36.46;-81.55;US
28694;West Jefferson;NC;36.39;-81.49;US
28697;Wilkesboro;NC;36.14;-81.16;US
28698;Zionville;NC;36.32;-81.74;US
28699;Scotts;NC;35.84;-81;US
28701;Alexander;NC;35.7;-82.63;US
28702;Almond;NC;35.36;-83.56;US
28704;Arden;NC;35.46;-82.58;US
28705;Bakersville;NC;36.01;-82.15;US
28707;Balsam;NC;35.42;-83.08;US
28708;Balsam Grove;NC;35.22;-82.87;US
28709;Barnardsville;NC;35.77;-82.45;US
28710;Bat Cave;NC;35.45;-82.28;US
28711;Black Mountain;NC;35.61;-82.33;US
28712;Brevard;NC;35.23;-82.73;US
28713;Bryson City;NC;35.42;-83.44;US
28714;Burnsville;NC;35.91;-82.29;US
28715;Candler;NC;35.53;-82.69;US
28716;Canton;NC;35.54;-82.84;US
28717;Cashiers;NC;35.1;-83.09;US
28718;Cedar Mountain;NC;35.14;-82.64;US
28719;Cherokee;NC;35.47;-83.31;US
28720;Chimney Rock;NC;35.43;-82.24;US
28721;Clyde;NC;35.53;-82.91;US
28722;Columbus;NC;35.24;-82.2;US
28723;Cullowhee;NC;35.31;-83.17;US
28724;Dana;NC;35.32;-82.37;US
28725;Dillsboro;NC;35.36;-83.25;US
28726;East Flat Rock;NC;35.28;-82.41;US
28727;Edneyville;NC;35.39;-82.32;US
28728;Enka;NC;35.56;-82.65;US
28729;Etowah;NC;35.31;-82.59;US
28730;Fairview;NC;35.52;-82.4;US
28731;Flat Rock;NC;35.27;-82.44;US
28732;Fletcher;NC;35.43;-82.5;US
28733;Fontana Dam;NC;35.43;-83.81;US
28734;Franklin;NC;35.18;-83.38;US
28735;Gerton;NC;35.47;-82.3;US
28736;Glenville;NC;35.19;-83.08;US
28737;Glenwood;NC;35.6;-81.97;US
28738;Hazelwood;NC;35.47;-83;US
28739;Hendersonville;NC;35.32;-82.46;US
28740;Green Mountain;NC;36.01;-82.31;US
28741;Highlands;NC;35.05;-83.19;US
28742;Horse Shoe;NC;35.39;-82.64;US
28743;Hot Springs;NC;35.89;-82.82;US
28744;Franklin;NC;35.18;-83.38;US
28745;Lake Junaluska;NC;35.52;-82.97;US
28746;Lake Lure;NC;35.44;-82.2;US
28747;Lake Toxaway;NC;35.13;-82.93;US
28748;Leicester;NC;35.65;-82.68;US
28749;Little Switzerland;NC;35.83;-82.02;US
28750;Lynn;NC;35.23;-82.25;US
28751;Maggie Valley;NC;35.51;-83.09;US
28752;Marion;NC;35.68;-82;US
28753;Marshall;NC;35.79;-82.68;US
28754;Mars Hill;NC;35.82;-82.55;US
28755;Micaville;NC;35.9;-82.21;US
28756;Mill Spring;NC;35.29;-82.16;US
28757;Montreat;NC;35.64;-82.3;US
28758;Mountain Home;NC;35.36;-82.5;US
28759;Mills River;NC;35.39;-82.57;US
28760;Naples;NC;35.4;-82.47;US
28761;Nebo;NC;35.71;-81.93;US
28762;Old Fort;NC;35.63;-82.17;US
28763;Otto;NC;35.06;-83.38;US
28765;Penland;NC;35.96;-82.12;US
28766;Penrose;NC;35.25;-82.62;US
28768;Pisgah Forest;NC;35.27;-82.67;US
28770;Ridgecrest;NC;35.59;-82.3;US
28771;Robbinsville;NC;35.32;-83.8;US
28772;Rosman;NC;35.14;-82.82;US
28773;Saluda;NC;35.23;-82.34;US
28774;Sapphire;NC;35.1;-83;US
28775;Scaly Mountain;NC;35.01;-83.31;US
28776;Skyland;NC;35.48;-82.52;US
28777;Spruce Pine;NC;35.91;-82.06;US
28778;Swannanoa;NC;35.6;-82.39;US
28779;Sylva;NC;35.37;-83.22;US
28781;Topton;NC;35.24;-83.7;US
28782;Tryon;NC;35.2;-82.23;US
28783;Tuckasegee;NC;35.27;-83.12;US
28784;Tuxedo;NC;35.22;-82.42;US
28785;Waynesville;NC;35.63;-83.02;US
28786;Waynesville;NC;35.48;-82.99;US
28787;Weaverville;NC;35.69;-82.55;US
28788;Webster;NC;35.35;-83.21;US
28789;Whittier;NC;35.43;-83.27;US
28790;Zirconia;NC;35.2;-82.48;US
28791;Hendersonville;NC;35.32;-82.46;US
28792;Hendersonville;NC;35.32;-82.46;US
28793;Hendersonville;NC;35.32;-82.46;US
28801;Asheville;NC;35.57;-82.54;US
28802;Asheville;NC;35.57;-82.54;US
28803;Asheville;NC;35.57;-82.54;US
28804;Asheville;NC;35.57;-82.54;US
28805;Asheville;NC;35.57;-82.54;US
28806;Asheville;NC;35.57;-82.54;US
28810;Asheville;NC;35.57;-82.54;US
28813;Asheville;NC;35.57;-82.54;US
28814;Asheville;NC;35.57;-82.54;US
28815;Asheville;NC;35.57;-82.54;US
28816;Asheville;NC;35.57;-82.54;US
28901;Andrews;NC;35.19;-83.82;US
28902;Brasstown;NC;35.01;-83.91;US
28903;Culberson;NC;34.99;-84.16;US
28904;Hayesville;NC;35.04;-83.81;US
28905;Marble;NC;35.17;-83.92;US
28906;Murphy;NC;35.09;-84.02;US
28909;Warne;NC;34.99;-83.9;US
29001;Alcolu;SC;33.76;-80.15;US
29002;Ballentine;SC;34.14;-81.06;US
29003;Bamberg;SC;33.29;-81.03;US
29006;Batesburg;SC;33.9;-81.54;US
29009;Bethune;SC;34.41;-80.34;US
29010;Bishopville;SC;34.21;-80.24;US
29014;Blackstock;SC;34.55;-81.15;US
29015;Blair;SC;34.49;-81.35;US
29016;Blythewood;SC;34.21;-80.97;US
29018;Bowman;SC;33.34;-80.68;US
29020;Camden;SC;34.26;-80.61;US
29021;Camden;SC;34.56;-80.58;US
29030;Cameron;SC;33.55;-80.71;US
29031;Carlisle;SC;34.59;-81.46;US
29032;Cassatt;SC;34.34;-80.47;US
29033;Cayce;SC;33.95;-81.06;US
29036;Chapin;SC;34.16;-81.34;US
29037;Chappells;SC;34.18;-81.87;US
29038;Cope;SC;33.37;-81;US
29039;Cordova;SC;33.43;-80.92;US
29040;Dalzell;SC;34.03;-80.45;US
29041;Davis Station;SC;33.6;-80.22;US
29042;Denmark;SC;33.31;-81.13;US
29044;Eastover;SC;33.87;-80.69;US
29045;Elgin;SC;34.16;-80.79;US
29046;Elliott;SC;34.11;-80.18;US
29047;Elloree;SC;33.52;-80.57;US
29048;Eutawville;SC;33.39;-80.34;US
29051;Gable;SC;33.84;-80.08;US
29052;Gadsden;SC;33.84;-80.74;US
29053;Gaston;SC;33.81;-81.1;US
29054;Gilbert;SC;33.92;-81.39;US
29055;Great Falls;SC;34.57;-80.9;US
29056;Greeleyville;SC;33.57;-79.98;US
29058;Heath Springs;SC;34.59;-80.67;US
29059;Holly Hill;SC;33.32;-80.41;US
29061;Hopkins;SC;33.88;-80.84;US
29062;Horatio;SC;33.98;-80.58;US
29063;Irmo;SC;34.09;-81.18;US
29065;Jenkinsville;SC;34.25;-81.26;US
29067;Kershaw;SC;34.54;-80.58;US
29069;Lamar;SC;34.16;-80.06;US
29070;Leesville;SC;33.91;-81.51;US
29071;Lexington;SC;33.98;-81.22;US
29072;Lexington;SC;33.98;-81.22;US
29073;Lexington;SC;33.98;-81.22;US
29074;Liberty Hill;SC;34.47;-80.8;US
29075;Little Mountain;SC;34.19;-81.41;US
29078;Lugoff;SC;34.22;-80.68;US
29079;Lydia;SC;34.28;-80.03;US
29080;Lynchburg;SC;34.05;-80.07;US
29081;Ehrhardt;SC;33.09;-81.01;US
29082;Lodge;SC;33.06;-80.95;US
29101;Mc Bee;SC;34.46;-80.25;US
29102;Manning;SC;33.69;-80.21;US
29104;Mayesville;SC;33.98;-80.2;US
29105;Monetta;SC;33.84;-81.61;US
29107;Neeses;SC;33.53;-81.12;US
29108;Newberry;SC;34.27;-81.61;US
29111;New Zion;SC;33.77;-80.01;US
29112;North;SC;33.61;-81.1;US
29113;Norway;SC;33.44;-81.12;US
29114;Olanta;SC;33.93;-79.93;US
29115;Orangeburg;SC;33.49;-80.86;US
29116;Orangeburg;SC;33.49;-80.86;US
29117;Orangeburg;SC;33.49;-80.86;US
29118;Orangeburg;SC;33.49;-80.86;US
29122;Peak;SC;34.23;-81.32;US
29123;Pelion;SC;33.78;-81.24;US
29125;Pinewood;SC;33.73;-80.46;US
29126;Pomaria;SC;34.26;-81.41;US
29127;Prosperity;SC;34.21;-81.53;US
29128;Rembert;SC;34.09;-80.51;US
29129;Ridge Spring;SC;33.84;-81.66;US
29130;Ridgeway;SC;34.3;-80.96;US
29132;Rion;SC;34.3;-81.16;US
29133;Rowesville;SC;33.37;-80.83;US
29135;Saint Matthews;SC;33.66;-80.77;US
29137;Salley;SC;33.56;-81.3;US
29138;Saluda;SC;34;-81.77;US
29142;Santee;SC;33.48;-80.48;US
29143;Sardinia;SC;33.77;-80.01;US
29145;Silverstreet;SC;34.21;-81.71;US
29146;Springfield;SC;33.49;-81.27;US
29147;State Park;SC;34.02;-80.96;US
29148;Summerton;SC;33.6;-80.35;US
29150;Sumter;SC;33.94;-80.39;US
29151;Sumter;SC;33.94;-80.39;US
29152;Shaw A F B;SC;33.97;-80.45;US
29153;Sumter;SC;33.94;-80.39;US
29154;Sumter;SC;33.94;-80.39;US
29160;Swansea;SC;33.73;-81.1;US
29161;Timmonsville;SC;34.13;-79.94;US
29162;Turbeville;SC;33.89;-80.01;US
29163;Vance;SC;33.43;-80.42;US
29164;Wagener;SC;33.65;-81.36;US
29166;Ward;SC;33.85;-81.73;US
29168;Wedgefield;SC;33.89;-80.54;US
29169;West Columbia;SC;33.99;-81.08;US
29170;West Columbia;SC;33.99;-81.08;US
29171;West Columbia;SC;33.99;-81.08;US
29172;West Columbia;SC;33.99;-81.08;US
29175;Westville;SC;34.45;-80.58;US
29177;White Rock;SC;34.14;-81.06;US
29178;Whitmire;SC;34.5;-81.61;US
29180;Winnsboro;SC;34.37;-81.08;US
29201;Columbia;SC;34;-81.03;US
29202;Columbia;SC;34;-81.03;US
29203;Columbia;SC;34;-81.03;US
29204;Columbia;SC;34;-81.03;US
29205;Columbia;SC;34;-81.03;US
29206;Columbia;SC;34;-81.03;US
29207;Columbia;SC;34;-81.03;US
29208;Columbia;SC;34;-81.03;US
29209;Columbia;SC;34;-81.03;US
29210;Columbia;SC;34;-81.03;US
29211;Columbia;SC;34;-81.03;US
29212;Columbia;SC;34;-81.03;US
29214;Columbia;SC;34;-81.03;US
29215;Columbia;SC;34;-81.03;US
29216;Columbia;SC;34;-81.03;US
29217;Columbia;SC;34;-81.03;US
29218;Columbia;SC;34;-81.03;US
29219;Columbia;SC;34;-81.03;US
29220;Columbia;SC;34;-81.03;US
29221;Columbia;SC;34;-81.03;US
29222;Columbia;SC;34;-81.03;US
29223;Columbia;SC;34;-81.03;US
29224;Columbia;SC;34;-81.03;US
29225;Columbia;SC;34;-81.03;US
29226;Columbia;SC;34;-81.03;US
29227;Columbia;SC;34;-81.03;US
29228;Columbia;SC;34;-81.03;US
29229;Columbia;SC;34;-81.03;US
29230;Columbia;SC;34;-81.03;US
29240;Columbia;SC;34;-81.03;US
29250;Columbia;SC;34;-81.03;US
29260;Columbia;SC;34;-81.03;US
29290;Columbia;SC;34;-81.03;US
29292;Columbia;SC;34;-81.03;US
29301;Spartanburg;SC;34.94;-81.92;US
29302;Spartanburg;SC;34.94;-81.92;US
29303;Spartanburg;SC;34.94;-81.92;US
29304;Spartanburg;SC;34.94;-81.92;US
29305;Spartanburg;SC;34.94;-81.92;US
29306;Spartanburg;SC;34.94;-81.92;US
29307;Spartanburg;SC;34.94;-81.92;US
29316;Boiling Springs;SC;34.94;-81.92;US
29318;Boiling Springs;SC;34.94;-81.92;US
29319;Spartanburg;SC;34.94;-81.92;US
29320;Arcadia;SC;34.95;-81.99;US
29321;Buffalo;SC;34.72;-81.68;US
29322;Campobello;SC;35.11;-82.14;US
29323;Chesnee;SC;35.14;-81.86;US
29324;Clifton;SC;34.98;-81.79;US
29325;Clinton;SC;34.47;-81.86;US
29329;Converse;SC;34.95;-81.85;US
29330;Cowpens;SC;35.01;-81.8;US
29331;Cross Anchor;SC;34.64;-81.85;US
29332;Cross Hill;SC;34.3;-81.98;US
29333;Drayton;SC;34.99;-81.92;US
29334;Duncan;SC;34.93;-82.13;US
29335;Enoree;SC;34.65;-81.96;US
29336;Fairforest;SC;34.95;-81.99;US
29338;Fingerville;SC;35.13;-82;US
29340;Gaffney;SC;35.07;-81.65;US
29341;Gaffney;SC;35.07;-81.65;US
29342;Gaffney;SC;35.07;-81.65;US
29346;Glendale;SC;34.95;-81.85;US
29348;Gramling;SC;35.07;-82.16;US
29349;Inman;SC;35.05;-82.09;US
29351;Joanna;SC;34.41;-81.81;US
29353;Jonesville;SC;34.83;-81.67;US
29355;Kinards;SC;34.37;-81.71;US
29356;Landrum;SC;35.17;-82.18;US
29360;Laurens;SC;34.5;-82.02;US
29364;Lockhart;SC;34.79;-81.46;US
29365;Lyman;SC;34.95;-82.12;US
29368;Mayo;SC;35.08;-81.85;US
29369;Moore;SC;34.83;-81.99;US
29370;Mountville;SC;34.33;-81.95;US
29372;Pacolet;SC;34.89;-81.76;US
29373;Pacolet Mills;SC;34.91;-81.74;US
29374;Pauline;SC;34.83;-81.87;US
29375;Reidville;SC;34.86;-82.11;US
29376;Roebuck;SC;34.87;-81.96;US
29377;Startex;SC;34.93;-82.09;US
29378;Una;SC;34.99;-81.92;US
29379;Union;SC;34.72;-81.62;US
29384;Waterloo;SC;34.35;-82.05;US
29385;Wellford;SC;34.95;-82.09;US
29386;White Stone;SC;34.95;-81.85;US
29388;Woodruff;SC;34.74;-82.03;US
29390;Duncan;SC;34.93;-82.14;US
29391;Duncan;SC;34.93;-82.14;US
29395;Jonesville;SC;34.84;-81.68;US
29401;Charleston;SC;32.78;-79.99;US
29402;Charleston;SC;32.78;-79.99;US
29403;Charleston;SC;32.78;-79.99;US
29404;Charleston Afb;SC;32.9;-80.06;US
29405;North Charleston;SC;32.78;-79.99;US
29406;Charleston;SC;32.78;-79.99;US
29407;Charleston;SC;32.78;-79.99;US
29409;Charleston;SC;32.78;-79.99;US
29410;Hanahan;SC;32.91;-80.01;US
29412;Charleston;SC;32.78;-79.99;US
29413;Charleston;SC;32.78;-79.99;US
29414;Charleston;SC;32.78;-79.99;US
29415;North Charleston;SC;32.78;-79.99;US
29416;Charleston;SC;32.78;-79.99;US
29417;Charleston;SC;32.78;-79.99;US
29418;North Charleston;SC;32.89;-80.05;US
29419;North Charleston;SC;32.93;-80.1;US
29420;North Charleston;SC;32.92;-80.09;US
29422;Charleston;SC;32.78;-79.99;US
29423;Charleston;SC;32.78;-79.99;US
29424;Charleston;SC;32.78;-79.99;US
29425;Charleston;SC;32.78;-79.99;US
29426;Adams Run;SC;32.72;-80.34;US
29429;Awendaw;SC;33.03;-79.61;US
29430;Bethera;SC;33.2;-79.78;US
29431;Bonneau;SC;33.3;-79.95;US
29432;Branchville;SC;33.25;-80.81;US
29433;Canadys;SC;33.05;-80.62;US
29434;Cordesville;SC;33.13;-79.88;US
29435;Cottageville;SC;32.93;-80.47;US
29436;Cross;SC;33.32;-80.14;US
29437;Dorchester;SC;33.13;-80.39;US
29438;Edisto Island;SC;32.56;-80.28;US
29439;Folly Beach;SC;32.67;-79.92;US
29440;Georgetown;SC;33.36;-79.29;US
29442;Georgetown;SC;33.36;-79.29;US
29445;Goose Creek;SC;32.98;-79.99;US
29446;Green Pond;SC;32.73;-80.61;US
29447;Grover;SC;33.1;-80.59;US
29448;Harleyville;SC;33.21;-80.44;US
29449;Hollywood;SC;32.75;-80.2;US
29450;Huger;SC;33.09;-79.8;US
29451;Isle Of Palms;SC;32.8;-79.75;US
29452;Jacksonboro;SC;32.77;-80.45;US
29453;Jamestown;SC;33.28;-79.69;US
29455;Johns Island;SC;32.72;-80.07;US
29456;Ladson;SC;33;-80.1;US
29457;Johns Island;SC;32.72;-80.07;US
29458;Mc Clellanville;SC;33.08;-79.46;US
29461;Moncks Corner;SC;33.19;-79.99;US
29464;Mount Pleasant;SC;32.82;-79.86;US
29465;Mount Pleasant;SC;32.82;-79.86;US
29466;Mount Pleasant;SC;32.82;-79.86;US
29468;Pineville;SC;33.42;-80.02;US
29469;Pinopolis;SC;33.22;-80.03;US
29470;Ravenel;SC;32.77;-80.22;US
